DATE,SHARE CODE,ISSUER NAME,BANK,GOVERNMENT,PRIVATE EQUITY,TRUSTEE BANK,VENTURE CAPITAL,PRIVATE BANK,EXCHANGE TRADED FUNDS,INVESTMENT MANAGER,INVESTMENT ADVISORS,BROKERAGE FIRMS,HEDGE FUND,SOVEREIGN WEALTH FUND,CAPITAL MARKET SUPPORTING INSTITUTIONS AND PROFESSIONS,COMMANDITAIRE VENNOOTSCHAP (CV) OR LIMITED PARTNERSHIP,FIRM,INVESTMENT FUND SELLING AGENT,PEER TO PEER LENDING,PERMANENT ESTABLISHMENT,SOLE PROPRIETORSHIP,CORPORATE,ASSOCIATION/SOCIAL ORGANIZATIONS,STATE OWNED ENTERPRISES,CENTRAL BANK,STATE OWNED COMPANY,DIOCESE,CONFERENCE,CONGREGATION,COOPERATIVES,INTERNATIONAL ORGANIZATION,POLITICAL PARTIES,PARTNERSHIP,EDUCATIONAL INSTITUTION,MUTUAL FUNDS (MF),SECURITIES COMPANY (SC),PENSION FUNDS (PF),FINANCIAL INSTITUTIONAL (IB),INSURANCE (IS),FOUNDATION (FD),INDIVIDUAL (ID),TOTAL SCRIPLESS
31-Mar-2026,SMKM,SUMBER MAS KONSTRUKSI Tbk,16340000,0,0,0,0,0,0,400000,324032500,0,0,0,100,0,19438900,0,0,0,0,118069086,0,0,0,0,0,0,0,0,0,0,0,0,0,17743600,0,0,0,0,756975814,1253000000
31-Mar-2026,SMLE,SINERGI MULTI LESTARINDO Tbk,500800,0,0,0,0,0,0,17159400,5005400,0,0,0,64618300,0,0,0,0,0,0,1635518900,0,0,0,0,0,0,0,0,0,0,0,0,12083600,188726300,0,0,0,0,344420348,2268033048
31-Mar-2026,SMMA,SINAR MAS MULTIARTHA Tbk,283200,0,51400464,168556,103589806,295376571,0,0,345695652,16063,0,0,319,48704,1266956,0,0,0,0,4009563847,0,0,0,0,1026793,0,750829,175474,0,0,0,273139,17116700,34116222,0,1891558,1742500,26356853,1419697517,6310557723
31-Mar-2026,SMMT,GOLDEN EAGLE ENERGY Tbk,12631332,0,0,24700,0,0,0,0,4281100,77,0,0,100,3039300,0,0,0,0,0,3182845467,0,0,0,0,0,0,0,0,0,0,0,0,0,12888200,0,0,0,0,205649724,3421360000
31-Mar-2026,SMRA,SUMMARECON AGUNG Tbk,65216780,12205995,13379332,9572339,52200,88524744,80546942,100336,4897152,289956,0,224087566,5109354,5256700,2747500,0,0,0,0,4530648523,0,0,0,22840343,0,0,1510000,8856422,0,0,0,0,1533932692,114346486,189711308,3087694,673705712,41107608,4914091693,12545825377
31-Mar-2026,SMRU,SMR UTAMA Tbk,38753721,118333394,0,0,0,0,344172400,59187063,12282000,0,0,0,0,100000,0,0,0,0,0,6836781302,0,1148050473,0,0,0,0,0,0,0,0,0,0,2080576397,422300,43731835,0,1238980313,1449447,576565137,12499385782
31-Mar-2026,SMSM,SELAMAT SEMPURNA Tbk,7429409,632900,323100,3239500,0,357600,10792000,8002060,34895580,36911,151111948,273500,954400,12112000,169905700,0,0,0,5800,202230872,0,0,0,0,0,0,421600,0,0,0,7823100,0,1125658872,7721301,19691939,1215400,20655240,20,919411132,2704901884
31-Mar-2026,SNLK,SUNTER LAKESIDE HOTEL Tbk,22245600,0,0,0,165116000,0,0,0,162200,0,0,0,100,0,0,0,0,0,0,21155700,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,241319900,450000000
31-Mar-2026,SOCI,SOECHI LINES Tbk,27021300,6903100,0,0,0,0,0,0,5657000,398003,0,0,350100,120000,858000,0,0,0,7900,4989943904,0,0,0,0,0,0,0,0,0,0,0,0,151353300,13663297,17725100,0,8203000,100,840168900,6062373004
31-Mar-2026,SOFA,SOLUSI ENVIRONMENT ASIA Tbk,12081000,0,1173500000,0,450000,5000000,0,0,60326300,0,0,0,8501800,1500000,0,0,0,0,0,9726600,0,0,0,0,0,0,0,0,0,0,0,0,7985100,696100,0,0,0,0,373807599,1653574499
31-Mar-2026,SOHO,SOHO GLOBAL HEALTH Tbk,15000,0,3475939900,0,0,1002000,0,0,268200,0,0,0,1000,0,1173205040,0,0,0,0,1805452710,0,0,0,0,0,0,0,0,0,0,0,0,0,5080567170,0,0,0,0,1155231370,12691682390
31-Mar-2026,SOLA,XOLARE RCR ENERGY Tbk,3270500,0,0,0,0,0,0,0,12849700,0,0,0,0,0,0,0,0,0,0,2487550400,0,0,0,0,0,0,0,0,0,0,0,0,0,2025000,0,0,0,0,713766900,3219462500
31-Mar-2026,SONA,SONA TOPAS TOURISM INDUSTRY Tbk,0,0,0,0,0,0,0,0,35600,0,0,0,200,10000,0,0,0,0,0,538016880,0,0,0,0,0,0,0,0,0,0,0,0,37500,800,0,0,0,0,40789980,578890960
31-Mar-2026,SOSS,SHIELD ON SERVICE Tbk,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,794156300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257831,799414231
31-Mar-2026,SOTS,SATRIA MEGA KENCANA Tbk,151100,0,48350000,0,500,0,0,0,210400,0,0,0,100,50000,0,0,0,0,0,136638600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814603279,1000003979
31-Mar-2026,SOUL,MITRA TIRTA BUWANA Tbk,0,0,0,0,87600,0,0,0,0,0,0,0,100,0,0,0,0,0,0,792670400,42000,0,0,0,0,0,0,0,0,0,0,0,0,2144335,0,0,0,0,287581788,1082526223
31-Mar-2026,SPMA,SUPARMA Tbk,1421313,0,2198,0,0,0,0,10445715,558073,4223,0,0,130,0,0,0,0,0,0,3802689725,0,679,0,0,0,0,1010072,0,0,0,0,0,1501598,1463112,258244,295,268557,916,271137978,4090762828
31-Mar-2026,SPRE,SORAYA BERJAYA INDONESIA Tbk,1884800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,7400,657907800,660000000
31-Mar-2026,SPTO,SURYA PERTIWI Tbk,17849259,0,0,26,2879400,51273800,0,4151700,118467900,0,104625000,0,3850100,0,0,0,0,0,0,1635104600,0,0,0,0,0,0,589300,0,0,0,0,0,398984800,16012102,1934400,849800,0,212100,343215713,2700000000
31-Mar-2026,SQMI,WILTON MAKMUR INDONESIA Tbk,1603640,0,0,0,620110000,240970560,0,10000000,28743,0,0,0,3441323029,0,0,0,0,0,0,7833558842,0,100,0,0,0,0,0,0,0,0,0,0,135000000,50863300,0,0,0,0,3203933215,15537391429
31-Mar-2026,SRAJ,"SEJAHTERARAYA ANUGRAHJAYA Tbk, PT",1061500,50,0,0,0,0,274000,0,957700,0,0,0,600001100,1285090799,0,0,0,0,0,9588717245,0,0,0,0,0,0,0,0,0,0,0,0,1816400,705733,6600,0,0,0,707828863,12186459990
31-Mar-2026,SRIL,SRI REJEKI ISMAN Tbk,447304727,113979800,6710000,0,0,10000000,6170656,2540195,119840700,312773,0,4745500,9663000,4689200,9500,0,0,0,0,14596307676,0,0,0,10213200,0,0,0,0,0,0,0,0,314792004,149516549,41590700,6361600,5916511,2615700,4159545085,20012825076
31-Mar-2026,SRSN,INDO ACIDATAMA Tbk,987250,0,133427500,0,0,0,0,0,832782688,0,0,0,1529500,1070671,0,0,0,0,0,1306550863,0,1050,0,0,0,0,0,10000,0,0,0,0,47453313,272543,0,0,125082,67,3692540616,6016751143
31-Mar-2026,SRTG,SARATOGA INVESTAMA SEDAYA Tbk,6565366,478700,55412565,2400000,0,18688800,2166400,23847100,32259800,65,1320800,0,9656700,60000,0,0,0,0,0,4521437600,0,0,0,5578900,0,0,0,2500,0,0,0,0,310830469,118173177,5929362,126035813,20306800,2341233,8301342850,13564835000
31-Mar-2026,SSIA,SURYA SEMESTA INTERNUSA Tbk,7210336,3996700,802100,0,6000,47293000,55607817,519687600,179303317,51784,964000,422700,302212,77500,11200,0,0,0,59900,2216679635,0,0,0,0,0,0,0,109100,0,0,0,0,253232868,14181916,16452600,1244600,55040400,256620,1324115535,4697109440
31-Mar-2026,SSMS,SAWIT SUMBERMAS SARANA Tbk,240728884,1336500,206769,24447200,0,0,46423158,400000,321120771,143555329,0,12100681,86066880,0,1078100,0,0,0,0,2858987725,0,467592593,0,877800,0,0,0,0,114300,0,0,497400,80443322,666098,42799249,1379800,3352000,0,70825441,4405000000
31-Mar-2026,SSTM,SUNSON TEXTILE MANUFACTURER Tbk,17100,0,0,0,0,0,0,0,21400,2000,0,0,100,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,35000,2382,0,0,180600,0,170312834,170621416
31-Mar-2026,STAA,SUMBER TANI AGUNG RESOURCES Tbk,19670200,7744116,930808100,2666900,0,520695160,83573148,1150600,17538700,98,0,4232100,2181500,309000,0,0,0,0,50000,1923319749,0,0,0,0,0,0,0,0,0,0,1408200,0,69347200,13255138,51636200,1212800,0,160000,104260925,3755219834
31-Mar-2026,STAR,BUANA ARTHA ANUGERAH Tbk,219651500,0,0,0,0,0,0,194500000,1784364300,0,0,0,100,0,0,0,0,0,0,1809297100,0,0,0,0,0,0,0,0,0,0,197758500,0,548195600,82400,0,0,0,0,46151102,4800000602
31-Mar-2026,STRK,LOVINA BEACH BREWERY Tbk,124234300,0,0,0,0,0,0,0,29975100,0,0,0,0,0,0,0,0,0,0,7120229000,0,0,0,0,0,0,0,0,0,0,0,0,0,1713306600,0,0,0,0,1734090562,10721835562
31-Mar-2026,STTP,SIANTAR TOP Tbk,56750100,0,0,0,0,7000,0,0,800,2500,0,0,41300,0,0,0,0,0,0,770653100,0,0,0,0,0,0,0,0,0,0,0,0,0,4811000,0,0,0,0,477055200,1309321000
31-Mar-2026,SUGI,"SUGIH ENERGY Tbk, PT",326898200,511628140,2882091642,183546500,0,9780226,119735511,34819994,106492000,94,0,0,8204621,150000,0,0,0,0,0,6704321063,0,6015852,2278200,1997328440,0,0,0,0,0,0,660500,0,1305460925,1026628438,56510400,150457900,1651602240,1542416,7581530512,24667683814
31-Mar-2026,SULI,SLJ GLOBAL Tbk,7118800,0,45000000,10000,0,278151500,0,955126818,46599700,110083,0,0,4705309,0,0,0,0,0,0,3413777652,0,0,0,175000,0,0,0,0,0,0,0,0,12533466,54460218,0,2000000,0,0,1490142917,6309911463
31-Mar-2026,SUNI,SUNINDO PRATAMA Tbk,20700,0,0,0,0,0,0,0,510000,18,0,0,100,0,0,0,0,0,0,94216200,0,0,0,0,0,0,368482,0,0,0,0,0,705700,100,1510149,183351,39600,0,502445600,600000000
31-Mar-2026,SUPA,SUPER BANK INDONESIA Tbk,2938987635,0,50000,509000,5861829220,0,0,253000,1607200,0,978964500,83591400,89200,977000,600,0,0,0,1700,16035286950,0,0,0,1507000,0,0,0,0,0,0,0,0,440463600,3407895,1695000,0,113192105,1394400,1061557900,27525365305
31-Mar-2026,SUPR,SOLUSI TUNAS PRATAMA Tbk,0,0,0,0,0,189700,0,0,0,0,0,0,100,0,0,0,0,0,0,29412000,0,0,0,0,0,0,0,0,0,0,0,0,0,500079,0,0,0,0,290165,30392044
31-Mar-2026,SURE,SUPER ENERGY Tbk,31700,0,0,0,0,0,0,0,6500,0,0,0,100,0,0,0,0,0,0,573056743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42231728,615326771
31-Mar-2026,SURI,MAJA AGUNG LATEXINDO Tbk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182297100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6152077900,6334375000
31-Mar-2026,SWAT,SRIWAHANA ADITYAKARTA Tbk,97800,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,100000,0,0,0,663902100,664200000
31-Mar-2026,SWID,SARASWANTI INDOLAND DEVELOPMENT Tbk,407700,0,0,0,0,0,0,0,6780900,0,0,0,100,0,0,0,0,0,0,149782900,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,952623172,1109595472
31-Mar-2026,TALF,TUNAS ALFIN Tbk,0,0,1223597000,0,0,0,0,0,77700,0,0,0,100,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,65239400,0,0,0,0,64459600,1353374200
31-Mar-2026,TAMA,LANCARTAMA SEJATI Tbk,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,531629820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576115662,1107745582
31-Mar-2026,TAMU,PELAYARAN TAMARIN SAMUDRA Tbk,404900,16,15900,1551591000,2586641256,0,0,4000,0,0,0,0,100,100,0,0,0,0,0,31364256347,0,0,0,0,0,0,0,0,0,0,0,0,462635300,5704200,0,0,0,0,1528646881,37499900000
31-Mar-2026,TAPG,TRIPUTRA AGRO PERSADA Tbk,91505166,44292447,175521919,60355432,3500,25690600,93935522,5355900,25928600,18661,47520200,170341766,1390800,1493600,2947700,0,0,0,0,15441590482,0,0,2598900,8930700,300000,3000,0,3500,0,0,2297062,0,396344998,16577914,237684602,2039000,348243800,17045511,2632281718,19852540000
31-Mar-2026,TARA,AGUNG SEMESTA SEJAHTERA Tbk,6642,0,0,80100,0,0,0,119429078,235297678,8,0,0,1309105,1514064894,92493,212117,0,0,0,4997992889,0,551389038,0,0,0,0,0,0,0,0,0,0,1381638660,547,665045,0,201229068,241132,1065997256,10069645750
31-Mar-2026,TAXI,EXPRESS TRANSINDO UTAMA Tbk,380050,0,1486200,0,13086800,57635707,0,4000000,0,105014661,0,0,11244800,19668200,550000,0,0,0,0,714400757,0,0,0,0,0,0,0,1615609,0,0,0,0,72702496,95411333,177718213,2906400,118041443,16965559,8810718928,10223547156
31-Mar-2026,TAYS,JAYA SWARASA AGUNG Tbk,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1189700,0,0,164700000,0,42500000,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,810590200,1019280000
31-Mar-2026,TBIG,TOWER BERSAMA INFRASTRUCTURE Tbk,621875302,7233000,0,3271800,0,7607194,19963608,611100,90161106,4909840,0,717500,1054634,0,501900,0,0,0,0,21028720951,0,0,106400,0,0,0,551300,0,547100,0,0,0,98441226,1723063,39464702,394500,347165792,4981100,376996327,22656999445
31-Mar-2026,TBLA,TUNAS BARU LAMPUNG Tbk,8105097,4633984,0,295108483,1900000,21163900,6781028,222048442,474000,235,0,706757,226819980,0,261600,250,0,0,5200,3881832877,0,0,0,0,0,0,0,0,0,0,0,0,56742966,734851141,1759042,718971,273200,396739,548694014,6013277906
31-Mar-2026,TBMS,TEMBAGA MULIA SEMANAN Tbk,670900,0,0,16000,0,12000,0,860400,87700,0,0,0,200,0,0,0,0,0,32000,121422800,0,0,0,0,0,0,0,0,0,0,0,0,29978600,219000,0,40000,2372000,0,38168400,193880000
31-Mar-2026,TCID,MANDOM INDONESIA Tbk,0,0,100000,0,0,725700,0,347600,439800,94,0,0,200,0,0,0,0,0,0,385174,0,0,0,0,0,0,0,0,0,0,1868732,0,2247532,427142,0,3092700,0,0,61940322,71574996
31-Mar-2026,TCPI,TRANSCOAL PACIFIC Tbk,51687100,136300,1451500,95977100,0,50000000,25746200,700900,37797500,74,362200,5982575,48000100,0,0,0,0,0,0,101257942,0,0,97000,0,0,0,0,0,18300,0,110800,1410300,11112794,390449272,13901919,201424,1049900,60200,262488600,1100000000
31-Mar-2026,TDPM,TRIDOMAIN PERFORMANCE MATERIALS Tbk,0,0,453200,0,308800,12349000,0,273756000,1103446350,0,0,0,0,22452,7963221670,0,0,0,0,570690578,0,0,0,0,0,0,0,0,0,0,0,0,81426962,13704397,0,0,43983820,41,421687230,10485050500
31-Mar-2026,TEBE,DANA BRATA LUHUR Tbk,9836100,0,0,0,0,0,0,0,4140900,0,0,0,100,80000,0,0,0,0,0,997546439,0,0,0,0,0,0,0,0,0,0,0,0,19014700,388500,6067000,0,4580100,0,243346161,1285000000
31-Mar-2026,TECH,INDOSTERLING TECHNOMEDIA Tbk,385600,0,230100,0,0,0,594000,0,0,81,0,0,44100,0,100,0,0,0,392158971,598946148,0,0,0,0,0,0,0,0,0,0,0,0,0,100004600,400000,0,0,180000,163356300,1256300000
31-Mar-2026,TELE,OMNI INOVASI INDONESIA Tbk,392646,0,6000000,0,0,0,0,170000,0,33,0,0,100,5250100,3056500,0,0,0,0,5324836247,33000,0,0,0,0,0,0,600,0,0,0,0,0,8963217,0,0,9103100,1103500,1952020346,7310929389
31-Mar-2026,TFAS,TELEFAST INDONESIA Tbk,84,0,0,0,0,135088200,0,0,946400,0,0,0,100,0,329800,0,0,0,0,1402191400,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,22000,0,128088400,1666666500
31-Mar-2026,TFCO,TIFICO FIBER INDONESIA Tbk,100,0,162460000,0,0,0,0,0,83700,135000,0,0,100,0,0,0,0,0,0,162460000,0,0,0,0,0,0,0,0,0,0,0,0,0,10002,0,27300,0,0,521648780,846824982
31-Mar-2026,TGKA,TIGARAKSA SATRIA Tbk,841640,0,0,0,0,0,0,0,332628400,0,0,0,100,0,0,0,0,0,0,556652750,0,0,0,0,0,0,0,6398770,0,0,0,0,0,382738,13600,0,0,0,19496007,916414005
31-Mar-2026,TGRA,TERREGRA ASIA ENERGY Tbk,13700,0,0,0,452676000,0,0,154800,0,0,0,0,9218900,8862700,0,0,0,0,0,16077000,0,0,0,14600,35371600,0,0,0,0,0,0,0,58230600,80248100,195340000,0,67800,121320100,1772404100,2750000000
31-Mar-2026,TGUK,PLATINUM WAHAB NUSANTARA Tbk,140800,0,342900,0,3248900,0,0,0,0,0,0,0,0,3093700,100000,0,0,0,0,5919800,67000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058538715,1071451815
31-Mar-2026,TIFA,KDB TIFA FINANCE Tbk,2752920825,0,0,0,0,0,0,0,125200,0,0,0,138,0,0,0,0,0,0,612994280,0,0,0,0,0,0,0,0,0,0,0,0,300000,172828941,0,0,0,0,13043616,3552213000
31-Mar-2026,TINS,TIMAH Tbk,53908751,3221400,2718497,9479392,2788000,28767661,59368685,676026,84029896,193892,1418100,83778900,16062692,1551694,174639,221966,0,0,0,108066241,0,15041,215300,7121835,0,1500,0,113603,0,0,807700,0,847985684,54933731,84480351,981527,444602648,4095804,702032107,2603961763
31-Mar-2026,TIRA,TIRA AUSTENITE Tbk,0,0,0,0,0,0,0,0,21669200,0,0,0,100,0,0,0,0,0,0,478654100,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,86253600,586612000
31-Mar-2026,TIRT,TIRTA MAHAKAM RESOURCES Tbk,0,0,0,0,0,0,0,2000000,0,1032,0,0,100,0,650000,0,0,0,0,724864974,0,0,0,0,0,0,0,0,0,0,0,0,0,11010,0,0,0,0,281974290,1009501406
31-Mar-2026,TKIM,PABRIK KERTAS TJIWI KIMIA Tbk,3302951,3448600,21651008,9845956,281900,7885700,47951342,0,309969036,248,770000,5294724,107987,22000,2,0,0,0,0,223299335,0,0,96700,55700,0,0,0,2522,16800,0,87102,952395,84211815,49629317,29703954,320757,36677160,616448,75159928,911361387
31-Mar-2026,TLDN,TELADAN PRIMA AGRO Tbk,453046600,0,0,0,0,0,0,0,558700,2118000,0,0,103447900,0,0,0,0,0,0,7925868000,0,0,0,0,0,0,292500,0,0,0,0,234900,32038700,1516000,367900,0,0,249300,4426791700,12946530200
31-Mar-2026,TLKM,TELKOM INDONESIA (PERSERO) Tbk,2875607910,1586521221,278392406,4120031149,3600,132816320,2573256018,255573835,308438682,943029,577277020,1172307699,230138685,5150504,28417457,143700,0,27660900,6500,647834529,10096000,850458009,1125530911,244167900,0,4000,145000,18183900,88859235,0,213353975,62023109,14919305098,120114723,6230565226,1083762210,5762661678,455054145,1403918997,47409121280
31-Mar-2026,TMAS,TEMAS Tbk,7568064,0,2000000,24504000,0,10999021,13251900,0,61677220,88,0,479000,9231550,11492700,0,0,0,0,0,41571288000,0,0,0,0,0,0,0,0,0,0,0,0,253154723,2433634,0,2340600,1236539600,100000,7299721100,50506781200
31-Mar-2026,TMPO,TEMPO INTI MEDIA Tbk,200,0,0,0,0,33000000,0,0,0,100,0,0,100,0,0,0,0,0,0,137460635,0,0,0,0,0,0,0,0,0,0,6327000,0,0,34041047,0,0,919655,1322600,133222334,346293671
31-Mar-2026,TNCA,TRIMUDA NUANSA CITRA Tbk,300,0,0,0,0,650000,0,0,0,0,0,0,100,0,0,0,0,0,0,249948800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21082000,0,149958800,421640000
31-Mar-2026,TOBA,TBS ENERGI UTAMA Tbk,6912600,0,2591700,0,0,1375000,5023200,500000,3904500,82,0,0,961400,4064500,126896700,0,0,0,55000,6100119100,0,0,0,0,0,0,0,0,0,0,0,0,77711178,30934240,867900,167000,7047400,100,1828271331,8197402931
31-Mar-2026,TOOL,ROHARTINDO NUSANTARA LUAS Tbk,1122400,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,9654900,1574290700,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,464952118,2050020320
31-Mar-2026,TOPS,TOTALINDO EKA PERSADA Tbk,0,0,0,0,416600,0,0,1481200,1610700,1041,0,0,201800,1237825800,0,0,0,0,0,17014436061,0,0,0,0,0,0,0,0,0,0,0,0,90124100,542816438,37203200,0,0,3200,14403879860,33330000000
31-Mar-2026,TOSK,TOPINDO SOLUSI KOMUNIKA Tbk,1203800,0,0,0,0,0,0,0,17703000,0,0,0,0,100000,0,0,0,0,0,44050000,0,0,0,0,0,0,0,0,0,0,0,0,0,256440,0,0,0,0,4213964060,4277277300
31-Mar-2026,TOTL,TOTAL BANGUN PERSADA Tbk,17583943,639000,22900,0,0,2345900,1999400,2145800,14414300,75,0,0,12940580,11538800,0,0,0,0,0,130165660,0,0,0,1009200,0,0,1490800,0,0,0,0,0,135577600,124017862,10137900,400800,33481100,50000,919419880,1419381500
31-Mar-2026,TOTO,SURYA TOTO INDONESIA Tbk,108652900,0,0,2345000,0,4923100,0,979440,5000500,0,111166200,0,4945200,0,0,0,0,0,0,639210400,0,0,0,230000,0,0,0,74801450,0,0,0,0,0,20010300,0,3299200,9216000,0,494156710,1478936400
31-Mar-2026,TOWR,SARANA MENARA NUSANTARA Tbk,481169398,7503400,3067300,247768095,0,2447608361,756302902,494945,81586661,5969473,2644996,165465579,894554839,136200,2522100,0,0,0,48800,10285940928,0,0,2702800,53782200,1000000,3000,0,0,4708200,0,100,17652200,2892196855,480525699,1767457296,37825100,2089275800,49499640,3394307947,26174017814
31-Mar-2026,TOYS,SUNINDO ADIPERSADA Tbk,0,0,0,0,0,0,0,200000,0,0,0,0,370100,0,296573959,0,0,0,0,3557900,0,0,0,0,0,0,0,0,0,0,0,0,0,1200100,0,0,0,500,1133098153,1435000712
31-Mar-2026,TPIA,CHANDRA ASRI PACIFIC Tbk,3458294425,48446238,11710097,113790499,0,2288289114,306587314,198195670,9288710,396179,13470500,31466627,705730837,2400,250000,0,0,0,0,16260545173,30600,956404,127957075,4593100,0,0,40000,25000,191900,0,524400,4732200,241494744,13925990,205886020,6379984,40680200,3559797,4856516311,28953957508
31-Mar-2026,TPMA,TRANS POWER MARINE Tbk,4932867,0,66,0,0,0,0,2847166,11459666,79,0,0,115100,179900,2020000,0,0,0,0,2344531449,0,0,0,0,0,0,0,0,0,0,0,470500,22445855,2401035,5417885,0,3170600,20066,1107407800,3507420034
31-Mar-2026,TRAM,TRADA ALAM MINERA Tbk,13777137,23491436406,125000,151916200,0,4000000,798107200,39007254,200700,18,0,11597200,425913,226836,423000,0,0,0,0,3035097488,0,2526969837,8400,0,0,0,0,901500,4289800,0,0,9244783,5093949660,968371266,783992792,11647600,809614733,2070899,11885926312,49643327934
31-Mar-2026,TRGU,CERESTAR INDONESIA Tbk,7130400,0,345487600,0,0,60200000,0,0,290286800,0,0,0,100,21924000,1000,0,0,0,0,2829911600,0,0,0,0,0,0,0,0,0,0,0,0,0,830000,0,0,0,50000,333464500,3889286000
31-Mar-2026,TRIL,TRIWIRA INSANLESTARI Tbk,0,85400,48071500,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,864433740,0,0,0,0,0,0,0,658700,0,0,0,0,0,11218400,0,0,0,1691000,273820260,1200000000
31-Mar-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,245300,0,400,0,0,440201600,2400000,0,822200,487,0,504800,100,0,0,0,0,0,13300,1703786842,0,15000,0,0,0,0,0,426860,0,0,0,0,4957000,651836287,154,50043100,0,882,4254045688,7109300000
31-Mar-2026,TRIN,PERINTIS TRINITI PROPERTI Tbk,13118100,0,1241574500,0,0,0,0,33500,181152572,0,0,0,100,200,1750100,0,0,0,0,2072596715,0,0,0,0,0,0,0,0,0,0,0,0,0,28519868,30000,0,0,30000,916383245,4455188900
31-Mar-2026,TRIO,TRIKOMSEL OKE Tbk,452943913,225100,0,0,0,3834500,0,0,0,373000,9277500,0,0,0,0,0,0,312311260,0,5005127051,0,100,0,0,0,0,0,0,0,0,0,0,24500,3372411051,0,0,48200,0,192360325,9348936500
31-Mar-2026,TRIS,TRISULA INTERNATIONAL Tbk,0,0,383400,0,366500,153500000,0,0,37692650,0,0,0,100,0,0,0,0,0,0,459052749,0,0,0,0,0,0,0,0,0,0,0,0,39275100,21974725,0,0,0,0,1112814559,1825059783
31-Mar-2026,TRJA,TRANSKON JAYA Tbk,1900000,0,85845400,0,0,0,0,0,944900,0,0,0,100,0,0,0,0,0,0,1295287500,0,0,0,0,0,0,0,0,0,0,0,0,13973200,38900,0,0,0,100,112209900,1510200000
31-Mar-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA Tbk,604500,0,0,0,0,3977200,0,0,46045700,0,0,0,100,9000000,0,1000000,0,0,0,1928824000,0,0,0,0,0,0,0,0,0,0,0,0,0,8476800,0,0,0,0,949000148,2946928448
31-Mar-2026,TRST,TRIAS SENTOSA Tbk,73025,497550,7750,0,0,1500200,0,0,900,1,0,0,6735,0,0,0,0,0,0,1376928541,0,0,0,0,0,0,0,6911305,0,0,0,0,85607700,1501901,50,0,750,50,814818377,2287854835
31-Mar-2026,TRUE,TRINITI DINAMIK Tbk,9164200,0,4000160000,0,0,0,0,0,11077600,0,0,0,100,0,0,0,0,0,0,435370556,0,0,0,0,0,0,0,0,0,0,0,0,0,6988000,0,0,0,0,1697928336,6160688792
31-Mar-2026,TRUK,GUNA TIMUR RAYA Tbk,0,0,0,0,0,0,0,0,1105200,0,0,0,100,0,0,0,0,0,0,261734800,0,0,0,0,0,0,0,40000,0,0,0,0,0,15100,0,0,0,0,172104800,435000000
31-Mar-2026,TRUS,TRUST FINANCE INDONESIA Tbk,200,0,0,0,0,0,0,0,298545700,0,0,0,100,0,0,0,0,0,0,65766300,0,0,0,0,0,0,0,0,0,0,0,0,1000,100000,0,0,0,0,195586700,560000000
31-Mar-2026,TSPC,TEMPO SCAN PACIFIC Tbk,6767449,758600,8924700,837290,0,7318600,2571405,839200,5338020,117202,0,489900,586929,1800000,0,0,0,0,807400,4109117987,0,0,0,0,0,0,0,0,0,0,0,0,44185593,8205265,9042207,2202000,6286900,39000,287385103,4503620750
31-Mar-2026,TUGU,ASURANSI TUGU PRATAMA INDONESIA Tbk,24814248,2401140,0,0,0,0,10837080,0,11151900,0,0,182000,207200,50000,146473582,0,0,0,0,15149800,0,0,1407800,10388000,0,0,186200,0,0,0,4027800,0,81867582,592601934,11327016,158700,193209600,0,369134018,1475575600
